additional_option,attachments,author_icon,author_id,author_name,comments,content,content_summary,create_time,favorites,id,is_digest,is_edited,is_hot,is_question,is_recommend,is_solved,is_top,last_post_time,level_name,likes,pictures,publish_time,replies,section_icon,section_id,section_name,shares,status,tags,title,topic_class_id,topic_class_name,topic_id,update_time,upload_info,views
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hiascend.com/p/avatar/ascend/5687222b0c804ccd8b777ec1e6cfcb4f.jpg,586a83b3ba2942a3991352aa03f93add,Lauare,0,,提示工程进阶指南 - 提示语链设计： - 设计逻辑： - 明确最终目标，包括写作目标和输出格式。 - 拆解任务，可按层次拆分形成链式输入，或按因果拆分。 - 设计提示语链，有序列、并行、反思三种方式。 - 迭代优化，可增加约束、加入反思机制。 - 场景化选： - 序列式提示链：各提示依赖前任务输出，适用于分布执行、注过程的任务。 - 并行式提示链：多子任务并行处理后汇总，适用于多角度分析、注全面的任务。 - 反向提示链：AI先生成结果再回溯补充逻辑，适用于探索性、注效率的任务。 Deepseek 等推理模型提问技巧 - 推理大模型： - 提示语简洁，明确目标和需求，内化推理逻辑。 - 无需逐步指导。 - 通用大模型： - 需显式引导推理步骤，如 CoT 提示。 - 依赖提示语补偿能力短板，进行分步思考。 - 提问技巧： - Deepseek R1 技巧： - 背景 + 需求 + 条件，用于零样本提示。 - 用大白话的说人话提示词。 - 深度思考提示词，如加入批判性思考、逐步推理、用 标签等。 - 反向 PUA。 文生图大模型提示技巧 —— 构建基本框架【5W1H】 - Who：画面主体，可以是人、动物、植物等。 - What：主体描述，包括主体、特征、情境、情感行为。 - When：画面发生的时间节点。 - Where：主体所在的背景或物理空间，提供场景上下文和氛围。 - Why：出现在画面里的原因及所做事情。 - How：画面细节描述，包括具体元素和视觉效果。,20250804144422,0,03102189701062371124,False,False,False,False,False,False,False,20250804144422,Lv 0,0,1,20250804144422,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024355:2400:768487055959EF5318FA41D0B51534BB49931B0D0E059620FADA1E68AA12565B.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】+《LLM Prompt与开源模型资源》第四章节 中的4.1—4.2,0672154839186846001,心得分享,02102189701062371096,,"[{""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_0"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/294/2a3/991/586a83b3ba2942a3991352aa03f93add.20250804144333.03210244094523049709221960306867:20250813024355:2400:DC56A1E4F51E0453E85FD7D593E06B19BFCB4D4067827CE9E31553138B01486A.jpg"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": 0, ""fileType"": 0, ""fileId"": null, ""status"": null}]",2
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,d49d115474da4e5c8a41c0bc6b5da72d,ly15141570587,0,,三链融合模型：结合逻辑链、知识链和创意链，提升生成内容的逻辑性、知识广度和创新深度。通过应用形式逻辑原理、构建知识图谱、运用创造性思维技巧等策略，使内容兼具严谨性、深度与创新性。 IDEA 模型：基于创造性认知理论，通过 Imagine（想象）、Diverge（发散）、Expand（扩展）、Alternate（替代）等步骤，适用于发散思维和创意生成。 构建技巧： 逐步引导：将复杂任务拆解成多个简单步骤，先概述再细化，让模型逐步构建完整内容。例如，写新能源汽车市场前景报告，可先让模型分析市场趋势，再分析增长潜力等。 迭代优化：不要期望模型一次性给出完美答案，而是让其根据反馈多次优化。可以对比多个版本，选择最优方案，或结合 A/B 测试验证效果。 注意事项：需考虑模型的特点和限制，不同模型对提示语的理解和处理能力不同，设计的提示语链要适配模型。同时，要合理控制提示语的长度和复杂度，避免模型无法处理或产生混乱。,20250804144328,0,03102189701007772123,False,False,False,False,False,False,False,20250804144328,Lv 0,0,0,20250804144328,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024355:2400:768487055959EF5318FA41D0B51534BB49931B0D0E059620FADA1E68AA12565B.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】+4.1-4.2学习心得,0672154839186846001,心得分享,02102189701007772095,,[],2
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,19950805a4614190938728c68d0c5776,lujianan,0,,设计原则： 目标明确性：每个提示语都应围绕特定目标，如创作电子产品宣传文案，从引入到特性描述再到呼吁购买，都要以突出产品优势、促进销售为核心。 逻辑连贯性：提示语之间需有紧密逻辑关联，前一个为后一个奠定基础，后一个承接并拓展前一个的内容，帮助模型构建完整思维路径。 渐进复杂性：按照从简单到复杂、由浅入深的顺序设计，先让模型了解任务背景和基本要求，再逐步增加复杂度。 逐步引导：将复杂任务拆解成多个简单步骤，先概述再细化，让模型逐步构建完整内容。例如，写新能源汽车市场前景报告，可先让模型分析市场趋势，再分析增长潜力等。 迭代优化：不要期望模型一次性给出完美答案，而是让其根据反馈多次优化。可以对比多个版本，选择最优方案，或结合 A/B 测试验证效果。,20250804143735,0,0397189700655306132,False,False,False,False,False,False,False,20250804143735,Lv 0,0,0,20250804143735,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY09学习笔记】心得体会,0672154839186846001,心得分享,0297189700655306102,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,60819289e11f44e8ae40a4e8423de39f,xueguhanyu,0,,提示工程进阶指南 1.提示语链设计：明确目标、拆解任务、设计提示语链、迭代优化；不同场景提示语链策略：序列式提示链、并行式提示链、反向式提示链 2.推理大模型提问技巧： 推理大模型：提示语更简洁，只需明确任务目标和需求，无需逐步指导，模型自动生成结构化推理过程。 通用大模型：引导推理步骤，依赖提示语补充能力短板。 运用深度思考提示词：在提示词结尾加入“在你的回答中，同时加入你的批判性思考”等。 3.文生图大模型提问技巧：5W1H 谁+长什么样+什么时候+在哪里+做什么+画面细节什么样 Whe:画面主体，人物、动物、植物、食物、建筑或其它物体 What:主体描述，明确主体+提供特征+特定情境+结合情感和行动 When:时间，画面发生的时间节点：3点钟、夏天、文艺复兴等 Where:环境，指主体所在背景或周围的物理空间 Why:为什么出现在画面立，在做什么？ How:画面细节描述，对图像中具体的元素和视觉效果详细描述。,20250804143545,0,0359189700544699111,False,False,False,False,False,False,False,20250804143545,Lv 0,0,0,20250804143545,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b485b4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】第四章4.1-4.3,0672154839186846001,心得分享,0259189700544699089,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,ebc3cb39217044dcb79b3dd3497120dd,hid_ynnd9xo-ogcu8ij,0,,分解方法：可采用 “卡片法”，将大任务的目的、步骤、每步输出格式及示例输入等写在卡片上，清晰呈现任务的各个节点。也可按照一定逻辑顺序，如时间顺序、因果关系、重要性排序等进行分解。例如，撰写论文可按 “确定主题 - 收集资料 - 拟定大纲 - 撰写初稿 - 修改完善” 的顺序拆解。 注意事项：分解后的子任务数量要合理，一般以 3 - 5 个主要部分为宜，避免过于繁杂。每个子任务应相对独立且与整体目标相关，同时要明确子任务之间的关联，使 AI 能按逻辑顺序逐步完成任务。此外，还需考虑子任务的难度和所需资源，合理分配注意力和计算资源等。,20250804143441,0,03102189700480865122,False,False,False,False,False,False,False,20250804143441,Lv 0,0,0,20250804143441,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】第四章节 4.1-4.2,0672154839186846001,心得分享,02102189700480865094,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,90f1d2d780f34322b0f5cfa2561903f0,ziyuwei,0,,分解原则： MECE 法则：子任务应相互独立（Mutually Exclusive）、完全穷尽（Collectively Exhaustive），既不能有重叠，也不能有遗漏，确保任务分解完整且各部分清晰明确。 SMART 目标：每个子任务的目标要具体（Specific）、可衡量（Measurable），以便于明确任务要求和评估完成情况。 常用模型： SPECTRA 模型：包含分割（Segmentation）、优先级（Prioritization）、细化（Elaboration）、关联（Relationship）、时间安排（Time - framing）、资源分配（Resource Allocation）、调整（Adaptation）七个步骤。通过该模型，可将大任务分解为独立相关部分，确定子任务优先级，细化行动项，明确子任务关系，制定时间表，分配资源，并根据反馈动态调整任务结构。 CIRS 模型：涵盖定义、描述任务场景、给出具体指示或任务要求、对初步输出进行修改完善以及将多个子任务输出整合等环节，帮助 AI 理解任务目标和环境，引导其生成符合预期的内容，并提升内容质量和连贯性。,20250804143331,0,03102189700411121121,False,False,False,False,False,False,False,20250804143331,Lv 0,0,0,20250804143331,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】+4.1-4.2学习心得,0672154839186846001,心得分享,02102189700411121093,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,830ed19c841348839f491338b4ddcf37,zgx1636964790,0,,提示语设计：针对每个微任务，设计出能够引导大模型执行该任务的提示语。提示语应清晰、明确且具有可操作性，如对于选择合适学术数据库的微任务，提示语可以是 “请推荐 3 个适合检索（具体研究领域）学术文献的数据库，并简要说明推荐理由”。 建立任务间联系：确定各个任务之间的逻辑关系和先后顺序，使提示语链能够按照合理的流程引导大模型完成工作。比如先完成文献检索微任务，再进行文献筛选微任务等。 反馈调整机制：设置一种机制，以便根据大模型的输出结果和实际需求，对提示语链中的提示语或任务安排进行调整和优化，确保最终能够实现总体目标。可以采用 SPECTRA 模型等方法，基于任务的优先级和复杂度分配计算资源，并在执行每个子任务后，评估其输出质量和对总体目标的贡献，必要时调整后续任务的优先级或内容。,20250804143046,0,03102189700246157120,False,False,False,False,False,False,False,20250804143046,Lv 0,0,0,20250804143046,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】提示工程进阶学习体会,0672154839186846001,心得分享,02102189700246157092,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,4d5cc2d5156747369ab882b3d189153b,guozixiang189,0,,总体目标定义：需清晰确定使用提示语链要达成的最终目的，为后续所有步骤提供方向指引。例如，若目标是撰写一篇学术论文，那么总体目标可表述为完成一篇符合特定学术规范，涵盖研究背景、方法、结果等内容的论文。 任务分解： 识别主要任务：围绕总体目标，梳理出实现该目标需要完成的关键任务。如撰写学术论文的主要任务可能包括确定研究主题、进行文献检索、设计研究方法等。 定义微任务：把每个子任务再拆解成具体的、最小单元的微任务。例如，在确定文献检索范围的子任务中，微任务可以是选择合适的学术数据库、确定检索关键词等。,20250804142908,0,03102189700147999119,False,False,False,False,False,False,False,20250804142908,Lv 0,0,0,20250804142908,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】提示工程进阶,0672154839186846001,心得分享,02102189700147999091,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,50b1232f21ef408790b5535e1f070af4,hid_f6mi3edhbi9ggpg,0,,4.1 提示语链设计 提示语链是用于引导A生成内容的连续性提示语序列。通过将复杂任务分解成多个可操作的子任务，确保生成的内容逻辑清晰、主题连贯。 1️⃣ 明确最终目标 明确写作目标，如:一篇技术文档、一个分析报告、一个代码片段。明确输出的格式、风格等。 2️⃣ 拆解任务 按层次拆分，链式输入:复杂任务分解成徨多个子任务，每个子任务的输入作为下个任务的输入。 按逻辑拆分:各步骤间有因果关系。 3️⃣ 设计提示语链 序列提示链 / 并行提示链 / 反思提示链 4️⃣ 迭代优化 增加约束 加入反思机制：让AI自检。 不同场景下，提示语链的设计可以采用不同的策略: 1️⃣ 序列式提示链 每个提示依赖前一个任务的输出，适用于需要分步执行的任务。 2️⃣ 并行式提示链 多个子任务并行处理，然后再汇总结果，适用于需要多角度分析的任务。 3️⃣ 反向提示链 先让AI生成结果，再回溯补充逻辑，适用于探索性任务。 4.2 推理大模型提问技巧 1️⃣ 推理大模型 提示语更简洁，只需明确任务目标和需求(因其已内化推理逻辑) 无需逐步指导，模型自动生成结构化推理过程(若强行拆解步骤，反而可能限制其能力) 2️⃣ 通用大模型 需显式引导推理步骤(如通过CoT提示)，否则可能跳过关键逻辑。 依赖提示语补偿能力短板(如要求分步思考、提供示例)。 DeepSeek - R1的提示工程技巧 1️⃣ 简洁明确的指令 2️⃣ 巧用“说人话”提示词 3️⃣ 运用深度思考提示词,20250804142801,0,0350189700079118121,False,False,False,False,False,False,False,20250804142759,Lv 0,0,0,20250804142801,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】提示工程进阶指南：4.1-4.2,0672154839186846001,心得分享,0250189700079118101,,[],2
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,43d4bdc1f25e464093dc0a5312215c8b,mingtt0988,0,,目标明确性：提示语链的每一个环节都应紧密围绕既定目标展开，避免生成偏离主题的内容。 逻辑连贯性：内部各部分之间要有紧密的逻辑关联，前一个提示为后一个提示奠定基础，后一个提示承接并拓展前一个提示的内容。 渐进复杂性：应遵循从简单到复杂、由浅入深的顺序来设计，先给出基础提示，再逐步增加提示的复杂度。 优势与挑战： 优势：可以引导 AI 按照预设逻辑进行创作，通过多步引导实现更深入的内容探讨，多角度提示能激发 AI 的创造性思维，还可通过多次迭代提高内容质量，并且能根据结果随时调整后续提示。 挑战：设计合理的逻辑结构需要经验和技巧，要控制每个步骤的输出深度以避免冗余，还需在创意和连贯之间找到平衡，同时实时调整提示语链需要较高的判断和决策能力，且多次迭代可能需要更多的计算资源。,20250804142558,0,0359189699957731110,False,False,False,False,False,False,False,20250804142558,Lv 0,0,0,20250804142558,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】提示工程进阶指南 4.1-4.2,0672154839186846001,心得分享,0259189699957731088,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,c3808544ef8e49a78f27936047f2e5fc,ddjdzxgzx,0,,任务分解与整合：将复杂主题分解为多个部分，为每个子任务设定目标，完成后总结关键点并与整体主题关联，最终整合结果。 知识激活与联想：列出相关知识点并解释，通过联想、比喻等方式拓展知识，将新观点整合进现有知识体系。 思维框架构建：明确问题核心要点，收集分析相关信息，梳理关键概念和理论，通过案例验证思维框架。 创意引导与拓展：从全新角度思考问题，结合不同领域概念，设定新情境，挑战常规观点，以激发创意。 质量控制与优化：在每个步骤完成后进行自我评估和质量检查，通过清单核对、中期检查、专家审阅等方式优化内容。 反馈整合与动态调整：评估当前内容，根据反馈修改完善，动态调整后续提示语，整合新信息。 多模态信息处理：将文本与数据、图像等结合，设计多媒体内容，选用合适的数据可视化工具，生成多模态报告。,20250804142407,0,03102189699846568118,False,False,False,False,False,False,False,20250804142407,Lv 0,0,0,20250804142407,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】+第四章节 4.1-4.2,0672154839186846001,心得分享,02102189699846568090,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,05b9cf530e914f7b98f4a9ba6ce215b5,litaowan,0,,核心特征： 序列性：提示词链中的元素按特定顺序排列，先后顺序对引导大模型执行任务至关重要。 层级性：呈现出主键与子链的结构，使提示内容层次分明，便于大模型理解。 递进性：内容逐步深化，从初步引导到深入指令，让大模型逐步理解任务的不同层面和要求。 关联性：各提示词之间存在逻辑联系，保证整个提示词链的连贯性，帮助大模型构建完整的理解和推理逻辑。 适应性：能根据不同任务场景、大模型特点等因素动态调整和优化，以更好地引导大模型完成任务。,20250804142331,0,03102189699810766117,False,False,False,False,False,False,False,20250804142331,Lv 0,0,0,20250804142331,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】第四章节 4.1-4.2,0672154839186846001,心得分享,02102189699810766089,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hiascend.com/p/avatar/ascend/dbd274e4b03c4ac0951da43661e795a8.jpg,e32847ed28ac4db2b21031b0e6ed3ca8,Sparkman,0,,提示语链设计的四大步 四步法构建任务链： 明确最终目标（基础）：需清晰定义输出类型（如报告/代码）和格式要求（如风格/字数），这是后续所有步骤的“靶心”。 拆解任务（关键）：通过层次拆分（链式输入，前一步输出作为下一步输入）或逻辑拆分（按因果关系分解），将大任务转化为可执行的子任务序列。 设计提示语链（核心）：根据任务类型选择策略—— 序列式（分步执行，如代码调试）：步骤间强依赖，前一步结果直接影响下一步； 并行式（多角度分析，如市场趋势）：多个子任务同步处理后汇总，适合综合类需求； 反向式（探索性任务，如写作指导）：先生成结果再回溯逻辑（如先写文章后补大纲），激发创造性。 迭代优化（保障）：通过增加约束（如术语规范、字数限制）和反思机制（如让AI自检逻辑漏洞），持续提升输出质量。,20250804141210,0,03102189699130098116,False,False,False,False,False,False,False,20250804141210,Lv 0,0,1,20250804141210,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】学习,0672154839186846001,心得分享,02102189699130098088,,"[{""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_0"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/ac4/db2/b21/e32847ed28ac4db2b21031b0e6ed3ca8.20250804140952.42069679027807912634111458705572:20250813024356:2400:1BC03071872FA8C54F4393FAAB61C97B6D72CFA1431F53883062B535C2039B6E.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}]",0
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,3fd6447ddf5e4d3993b59d1a58ccd6d1,hid_kt0hjis8-zlvwci,0,,今天学习了文生图和文生视频的编写要点。文生图需遵循“5W1H”原则，明确主体等要素及风格镜头；文生视频要涵盖主体、运动等六要素，还需设定风格、色调等，让生成内容更精准贴合需求。,20250804135834,0,03102189698313788114,False,False,False,False,False,False,False,20250804135834,Lv 0,0,0,20250804135834,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024356:2400:B8CE1DE9E2290A05E521D6FA0D9B20756155AE9E87EC853FFDDF26658D48E7C7.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0804-DAY10学习笔记】提示工程进阶指南 4.3-4.5,0672154839186846001,心得分享,02102189698313788087,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,3fd6447ddf5e4d3993b59d1a58ccd6d1,hid_kt0hjis8-zlvwci,0,,学习提示语链与推理大模型提问技巧后，明白了提示语链是逻辑拆解的“脚手架”，需经明确目标、拆解任务等四步构建，还有三类适配不同场景的策略。推理大模型因特性，提问需简洁明确，这让我认识到精准表达和模型适配的重要性。,20250804135452,0,03102189698092315113,False,False,False,False,False,False,False,20250804135452,Lv 0,0,0,20250804135452,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024358:2400:C68A7D7922CA9672541ED2F8AFA534190134B16763972DD7822F58CF270832AE.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0803-DAY9学习笔记】第四章节 4.1-4.2,0672154839186846001,心得分享,02102189698092315086,,[],1
