additional_option,attachments,author_icon,author_id,author_name,comments,content,content_summary,create_time,favorites,id,is_digest,is_edited,is_hot,is_question,is_recommend,is_solved,is_top,last_post_time,level_name,likes,pictures,publish_time,replies,section_icon,section_id,section_name,shares,status,tags,title,topic_class_id,topic_class_name,topic_id,update_time,upload_info,views
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,ebc3cb39217044dcb79b3dd3497120dd,hid_ynnd9xo-ogcu8ij,0,,提示设计的优化原则 少样本提示中 “示例选择” 的策略：如何挑选高质量、代表性强的实例（如与目标任务领域一致、包含典型错误案例等），以提升模型的学习效果。 示例的 “格式设计”：例如是否需要统一的输入输出模板、是否加入解释性文本，这些对模型理解任务边界的影响。 领域适应性问题：当目标任务与训练数据差异较大时，如何通过 ICL（如加入领域内少样本）减少 “分布偏移” 带来的性能下降。 ICL 的局限性及解决方案 长度限制：模型上下文窗口有限时，大量少样本示例可能导致性能下降，需学习 “示例压缩” 或 “动态选择” 技术（如通过检索模型筛选最相关示例）。 负迁移风险：当示例质量低或与任务不匹配时，可能误导模型，需了解如何通过 “反事实示例” 或 “对比学习” 减少负面影响。 ICL 与其他技术的结合 与检索增强生成（RAG）的结合：用检索到的外部知识作为 ICL 示例，解决模型知识过时或领域知识不足的问题。 与微调（Fine-tuning）的对比：ICL（无参数更新）与微调（有参数更新）在不同场景下的适用边界，以及 “提示微调”（Prompt Tuning）等混合方法的原理。,20250731145755,0,0302189356274489018,False,False,False,False,False,False,False,20250731145755,Lv 0,0,0,20250731145755,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024558:2400:7C03A3AFDEAC5452F1D0E99A5C4F4ED43B56FE062A28E874E7CEB9D383091DE7.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】prompt提示工程,0697178462739351002,经验分享,0202189356274489013,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,713ea1e6807448bab5f97f3bacd76c2f,anny,0,,通过系统学习昇腾社区LLM Prompt与开源模型资源课程，我对大模型核心技术有了更深刻的理解，现将5天学习心得总结如下： 一、技术认知迭代 NLP范式演进‌：从特征工程到提示工程时代，认识到Prompt是引导大模型生成预期输出的核心钥匙，其应用已覆盖自然语言处理、图像等多领域。 关键技术突破‌： 上下文学习‌：通过零样本/少样本提示激活模型举一反三能力，案例质量比数量更重要。 思维链（CoT）‌：显性化思考过程可提升输出稳定性，需结合模型规模（百亿参数以上效果显著）。 检索增强生成（RAG）‌：通过实时检索权威知识库，有效解决大模型“幻觉”问题，适用于高实时性、高精度需求的场景。 二、实践方法论 复杂任务处理‌： 使用‌思维树（ToT）‌分解问题分支，结合Python工具逐步探索； ReAct框架‌的动态“思考-行动-观察”循环，显著提升复杂任务决策质量。 多模态融合‌：文本与图像/视频的多模态思维链提示，扩展了模型的理解边界。 三、模型选型心得 推理大模型‌（如DeepSeek V3）擅长逻辑推演，‌通用大模型‌（如文心一言）更适配开放域任务。需根据任务需求选择，例如高精度推理优先选用专用模型。 四、学习建议 刻意练习‌：从零样本提示入手，逐步过渡到少样本+思维链组合； 工具链整合‌：善用RAG和ART工具提升结果可靠性； 持续迭代‌：关注自动思维链、方向性刺激提示等前沿技术发展。 本次学习让我深刻体会到：提示工程不仅是技术，更是艺术——通过精准引导释放大模型潜能，未来将在AI应用落地中发挥更大价值。,20250731145550,0,0336189356149950018,False,False,False,False,False,False,False,20250731145550,Lv 0,1,0,20250731145550,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024558:2400:7C03A3AFDEAC5452F1D0E99A5C4F4ED43B56FE062A28E874E7CEB9D383091DE7.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】+大模型核心技术学习心得经验分享,0697178462739351002,经验分享,0236189356149950015,,[],4
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,90f1d2d780f34322b0f5cfa2561903f0,ziyuwei,0,,模型训练原理 预训练 Transformer 架构：Transformer 是当前很多大语言模型的基础架构，它基于自注意力机制（Self - Attention），能更好地捕捉文本中长距离依赖关系。比如在处理 “我昨天去了超市，买了苹果、香蕉和橙子，还遇到了一位老朋友” 这句话时，Transformer 能高效地计算每个词与其他词之间的关联程度，理解句子的整体语义，而不像传统循环神经网络（RNN）那样存在长序列计算时的梯度消失或梯度爆炸问题。 自监督学习任务：在预训练阶段，模型会进行大量自监督学习任务，如掩码语言模型（Masked Language Model，MLM）任务。以句子 “The dog is running in the park” 为例，随机掩码掉一些词（如 “dog”），让模型根据上下文预测被掩码的词，通过大量类似这样的文本数据训练，模型学习到语言的语法、语义等知识。 微调 流程：在预训练模型基础上，针对特定任务（如情感分类、机器翻译等），使用任务相关的标注数据对模型进行微调。例如在情感分类任务中，使用大量标注了情感倾向（积极、消极、中性）的文本数据，让模型学习任务特定的模式和特征，调整模型参数，使其更适应特定任务。模型在这个过程中，会结合预训练学到的通用语言知识和微调数据中的任务知识，从而更好地理解 Prompt 并生成符合任务要求的内容。 模型部署与推理 模型部署到生产环境的技术 容器化技术：如 Docker，将模型及其依赖的环境（包括操作系统、运行库、框架等）打包成一个容器，确保模型在不同环境中都能稳定运行。 云服务：利用云平台（如 AWS、阿里云、腾讯云等）提供的机器学习服务，方便快捷地部署模型，同时还能根据业务需求灵活调整资源配置。 推理时资源调度、响应速度优化 资源调度：根据模型推理的负载情况，动态分配计算资源（如 CPU、GPU）。比如在流量高峰时段，自动增加 GPU 资源，加速模型推理；在低峰时段，适当减少资源，节省成本。 响应速度优化：采用模型量化（如将高精度浮点数转换为低精度整数）、模型剪枝（去除模型中不重要的连接和参数）等技术，减小模型体积，加快推理速度。还可以使用缓存机制，对于相同或相似的 Prompt 请求，直接返回缓存的结果，减少模型重复计算。,20250731145404,0,0349189356044362015,False,False,False,False,False,False,False,20250731145404,Lv 0,0,0,20250731145404,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024558:2400:7C03A3AFDEAC5452F1D0E99A5C4F4ED43B56FE062A28E874E7CEB9D383091DE7.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】提示工程技术总结,0697178462739351002,经验分享,0249189356044362012,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,830ed19c841348839f491338b4ddcf37,zgx1636964790,0,,Prompt 评估体系 评估指标 相关性：评估模型输出与 Prompt 所要求内容的相关程度。比如 Prompt 要求对一篇科技文章进行摘要，输出的摘要应紧密围绕文章的核心科技内容，若出现大量无关的娱乐信息，就说明相关性低。 准确性：检查模型输出的内容是否正确。以数学计算 Prompt 为例，给出计算任务后，模型得出的结果必须是准确的；对于事实性知识的回答，也需要符合客观事实。 简洁性：看模型输出是否简洁明了，避免冗长和冗余。比如文本摘要 Prompt，生成的摘要应在准确传达关键信息的同时，尽可能简洁。 A/B 测试 操作方法：准备两组不同的 Prompt（A 组和 B 组），针对同一任务，将它们分别输入模型，收集模型的输出结果。然后，依据上述评估指标，对比两组输出的表现，判断哪一组 Prompt 更优。例如，在标题生成任务中，A 组 Prompt 强调简洁性，B 组 Prompt 强调吸引眼球，通过对比生成标题在相关性、准确性和用户点击等方面的表现，确定更适合的 Prompt 设计。,20250731145227,0,0336189355946911016,False,False,False,False,False,False,False,20250731145227,Lv 0,0,0,20250731145227,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024558:2400:7C03A3AFDEAC5452F1D0E99A5C4F4ED43B56FE062A28E874E7CEB9D383091DE7.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】大模型的入门,0697178462739351002,经验分享,0236189355946911013,,[],3
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,4d5cc2d5156747369ab882b3d189153b,guozixiang189,0,,思维链（CoT） 旨在引导模型像人类一样逐步进行推理。在提示中，不仅要求模型给出最终答案，还鼓励模型展示出中间的推理步骤。例如，在解决数学问题时，模型需要一步步说明计算过程，而不是直接给出结果。这种方法有助于提高模型在复杂推理任务中的表现，使模型的决策过程更加透明。 自我一致性（Self-Consistency） 是基于思维链的一种优化方法。它让模型对同一个问题生成多个不同的推理路径，然后通过投票等方式选择最一致的答案。由于模型在单次推理中可能会出现错误，而多个推理路径的一致性结果往往更可靠，因此该方法能有效提升模型推理的准确性。 生成知识提示（Generated Knowledge Prompting） 是指让模型先生成与问题相关的知识，然后再利用这些知识来回答问题。例如，在回答 “为什么天空是蓝色的” 时，模型先生成关于光的散射、大气成分等相关知识，再基于这些知识进行解释。通过主动生成知识，模型可以更好地调动自身的知识储备，提高回答的丰富性和准确性。 自动推理和因果工具（ART） 是帮助模型进行自动推理和因果分析的工具。它能够辅助模型识别变量之间的因果关系，进行逻辑推理，从而在复杂的场景中做出更合理的判断和决策，例如在医疗诊断、经济预测等领域发挥作用。,20250731145018,0,03118189355818133020,False,False,False,False,False,False,False,20250731145018,Lv 0,0,0,20250731145018,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024558:2400:7C03A3AFDEAC5452F1D0E99A5C4F4ED43B56FE062A28E874E7CEB9D383091DE7.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】+ 思维链,0697178462739351002,经验分享,02118189355818133016,,[],2
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,c3808544ef8e49a78f27936047f2e5fc,ddjdzxgzx,0,,Prompt 优化技巧 思维链（Chain-of-Thought，CoT） 原理：人类在解决复杂问题时，通常会一步步思考，逐步推导得出结论。思维链就是让模型模仿这种方式，在 Prompt 中加入推理步骤示例，引导模型生成中间推理过程，从而得出更准确的答案。 示例：比如在数学推理问题中，普通 Prompt 可能是 “计算 (3 + 5) * 2 的结果”，而使用 CoT 的 Prompt 可以是 “计算 (3 + 5) * 2 的结果。首先，计算括号内的 3 + 5 = 8，然后，再计算 8 * 2 = 16 。请按照这样的步骤解答：(4 + 6) * 3”。通过提供解题步骤示例，模型更有可能按照逻辑步骤逐步得出答案，而不是直接猜测。 指令微调（Instruction Tuning） 原理：通过大量特定任务的指令 - 答案对数据，对预训练模型进行微调。在设计 Prompt 时，要清晰准确地表达任务指令，让模型学会理解并执行各种任务。 示例：如果要让模型进行文本摘要任务，Prompt 可以设计为 “请对以下新闻内容进行一句话摘要：[新闻内容]”；若是情感分类任务，Prompt 则可以是 “判断以下文本的情感倾向（积极、消极、中性）：[文本内容]” 。通过反复使用这类明确的指令 Prompt 微调模型，模型能更好地针对不同任务生成符合预期的输出。 少样本 / 零样本学习（Few-Shot/Zero-Shot Learning） 少样本学习（Few-Shot Learning） 原理：在 Prompt 中提供少量的任务示例，让模型基于这些示例来学习任务模式，进而解决新的任务。 示例：比如进行词性标注任务，Prompt 可以是 “‘苹果’是名词，‘吃’是动词，‘红色’是形容词。请标注‘香蕉’、‘跑步’、‘美丽’的词性” 。通过给出几个示例，模型可以模仿示例的模式，对新的词汇进行词性标注。 零样本学习（Zero-Shot Learning） 原理：不提供具体示例，而是依赖模型在预训练中学习到的知识和语言理解能力，通过在 Prompt 中清晰描述任务和相关概念，让模型执行任务。 示例：“请列举出一种在沙漠中能长时间储存水分的植物，不需要提供示例，直接作答” 。模型需要依靠自身知识储备，理解 “沙漠” 和 “长时间储存水分” 的概念，从而回答出如 “仙人掌” 这样的答案。,20250731144727,0,03118189355646597019,False,False,False,False,False,False,False,20250731144727,Lv 0,0,0,20250731144727,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024559:2400:E01E5D508E81C3714F9C9185B6FD054B43C2E5B56D362D84801778CD391159B5.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】+提示工程关键技术,0697178462739351002,经验分享,02118189355646597015,,[],2
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,90f430cec8824a9eb4a3d30698302124,hid_ycasd05s3uu8_nh,0,,在这 5 天的学习中，我深入接触了提示工程以及大模型相关的诸多知识，对这一技术领域有了更清晰的认识，现将重点内容整理分享。 一、提示工程基础 NLP 发展历经特征工程、深度学习、预训练微调、提示工程四大范式。而 Prompt 作为引导语言模型输出预期结果的输入，其工作流程包括接受输入、文本处理编码等。做好提示工程，能让大模型按我们的需求输出内容，在自然语言处理、图像处理等多个领域都有广泛应用。 通过学习我发现，Prompt 就像和大模型沟通的 “钥匙”。比如用豆包做绍兴攻略时，简单指令和详细 Prompt（从杭州出发、三天两晚、预算 1500、想去鲁迅故里与沈园、爱吃小吃）的输出效果天差地别。这让我明白，无需调整模型参数，优化 Prompt 就能让 AI 精准响应，对于大学生写论文查资料、做课程设计等都很有帮助。 二、大模型上下文学习策略 （一）上下文学习（ICL） 定义：在 GPT-3 中提出，模型不用微调，靠示例 / 上下文就能学习任务和推理。比如文本情感分类，给 “难吃 - 负面、好吃 - 正向” 示例，就能判断新文本情感。 策略：零样本提示（不给示例，凭任务描述让模型做任务，如直接让分类文本情感为中性、正面、负面）、少样本提示（给少量样本，触发模型上下文学习能力，像数字序列任务，给示例找规律，再让模型做新序列）。 （二）思维链（CoT） 作用：把复杂任务拆成步骤推理，提升模型在数学、逻辑等复杂任务的表现。比如数学题，标准提示直接给答案易错，CoT 一步步推理，像算苹果数量，先算用掉后剩的，再算买新的，结果更准。 分类：零样本思维链（没示例，让模型分步思考，如判断奇数和是否为偶数）、少样本思维链（给示例，模型参考着分步推理）。 （三）自动思维链（Auto-CoT） 自动生成、选择推理路径，减少人工设计示例，让大模型没示例也能处理复杂推理，像购物、厨师做菜等任务，模型自动一步步推理。 （四）自我一致性（Self-Consistency） 用 CoT 提示让模型生成多个推理路径，算结果一致性找最可能正确答案，提升算术、常识推理任务表现，不过要求问题解答空间有限、答案明确。 这些策略各有特点，零样本提示考验模型 “知识储备”，少样本像给模型 “小抄” 引导它思考，思维链适合复杂题，自动思维链和自我一致性则让模型更具 “思考” 能力。但它们也有局限，比如少样本提示对大,20250731144650,0,03118189355610197018,False,False,False,False,False,False,False,20250731144650,Lv 0,0,0,20250731144650,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024559:2400:E01E5D508E81C3714F9C9185B6FD054B43C2E5B56D362D84801778CD391159B5.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】+提示工程及大模型相关策略学习整理,0697178462739351002,经验分享,02118189355610197014,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,43d4bdc1f25e464093dc0a5312215c8b,mingtt0988,0,,NLP发展的四大范式（nature language） ①特征工程feature engineering时代 ②深度学习architecture engineering ③预训练微调object engineering ④提示工程prompt engineering Prompt LLM （Large Language Models） 大规模语言模型中，Prompt是一种结构化的输入序列，用于引导与训练语言模型生成预期的输出 组成：任务要求、背景信息、格式规定及示例 Prompt发挥作用的方式 接受输入 文本处理与编码 模型计算 生成输出 格式调整&后处理 Prompt engineering需求原因 LLM生成文本的过程中，同一模型下同一场景，使用不同的Prompt会获得不同的记过 可以在不更新模型参数的前提下，通过设计和优化Prompt的方式，引导LLM生成我们想要的结果 Prompt典型应用场景：自然语言处理领域 通过给定特定的Prompt，模型可以完成指定的图像任务 通过运用修改提示词的方式，让deepseek基于这份思维大纲补充说明开发者还应具备的知识，得到： Prompt 优化技巧：像思维链（Chain-of-Thought，CoT）、指令微调（Instruction Tuning）、少样本/零样本学习（Few-Shot/Zero-Shot Learning）里Prompt设计，掌握怎么用更简洁、精准指令引导模型 Prompt 评估体系：怎么衡量Prompt好坏，构建评估指标（如相关性、准确性、简洁性 ），以及通过A/B测试优化 Prompt 模型训练原理：预训练（如Transformer架构、自监督学习任务）、微调（Fine-Tuning）流程，了解模型怎么“理解”Prompt并生成内容 模型部署与推理：LLM部署到生产环境的技术，推理时资源调度、响应速度优化，以及怎么和Prompt工程结合适配实际业务,20250731144517,0,0302189355517185016,False,False,False,False,False,False,False,20250731144517,Lv 0,0,0,20250731144517,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024559:2400:E01E5D508E81C3714F9C9185B6FD054B43C2E5B56D362D84801778CD391159B5.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】+提示工程,0697178462739351002,经验分享,0202189355517185011,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,05b9cf530e914f7b98f4a9ba6ce215b5,litaowan,0,,在人工智能大模型的领域中，存在着诸多重要的概念和技术方法，它们共同推动着大模型能力的不断提升和应用的拓展。 上下文学习是大模型的一种重要能力，指的是模型能够根据输入的上下文信息来理解和生成相应的输出。不需要对模型进行重新训练，只需在输入中提供相关的上下文内容，模型就能基于此进行推理和响应，这大大提高了模型的灵活性和适应性。 零样本提示（zero-shot） 是一种提示方法，它要求模型在没有任何示例的情况下，直接完成任务。例如，让模型翻译一句从未见过的语言组合，或者对一个全新的概念进行解释。这种方法主要依赖于模型在预训练过程中习得的广泛知识和推理能力，考验模型对陌生任务的泛化能力。 少样本提示（few-shot） 则是在提示中给模型提供少量的示例，让模型根据这些示例来理解任务的要求，进而完成类似的任务。比如，在进行文本分类时，先给出几个不同类别的文本及其对应的类别标签作为示例，然后让模型对新的文本进行分类。通过少量示例的引导，模型能更准确地把握任务的模式和规律，提高任务完成的准确性。,20250731144141,0,0336189355300641015,False,False,False,False,False,False,False,20250731144141,Lv 0,0,0,20250731144141,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024559:2400:E01E5D508E81C3714F9C9185B6FD054B43C2E5B56D362D84801778CD391159B5.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】学习LLM Prompt,0697178462739351002,经验分享,0236189355300641012,,[],0
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/kunpeng/184ac95d04e144efa002b55a0082995e.jpg,1c62720406ac4d64a53376efc5065c41,include_x,0,,"2.15中实验模型：Qwen2.5-32B-Instruct 特权容器&新建容器参考：DeepSeek-R1-Distill-Qwen-7B  npu-smi info  #训练卡的状态
 
 npu id      0表示第一个，0-7，区分多卡环境中的不同硬件设备
 Name        芯片型号
 Health      设备的健康状态，OK正常、Error故障、 一般结合散热的阈值一起判断
 Temp(C)     芯片的当前温度，单位：摄氏度
 HBM-Usage(MB)       高带宽内存的使用量
 Process id          使用NPU的进程信息
 docker环境验证  （1）docker ps        验证docker环境已安装，docker系统中仅运行的环境，
 （2）docker images    检查是否已经安装好镜像
 
 （3）配置了硬件设备访问、共享内存、网络模式、及目录的挂载，适用于运行需要直接调用昇腾芯片资源的AI计算任务
     docker run 创建新容器 
     -it以交互的模式 
     -d容器在后台运行 
     --net=host将容器的网络站与宿主机共享，容器将直接使用宿主机的网络命名空间，容器将使用宿主机的ip地址和端口，则无需进行网络地址的转换  
     --shm-size=1g设置容器的共享内存为1g（对于一些需要大量共享内存的深度学习框架，如PyTorch，TensorFlow将会很有用）
   
 docker run -it -d --net=host --shm-size=1g \  
    --name interqw \  指定创建新容器的名字 
    --device=/dev/davinci0 \     --device将宿主主机的硬件设备映射到容器中，以便容器可以直接访问这些设备 
    --device=/dev/davinci1 \         davinci1，指定本次的具体计算卡
    --device=/dev/davinci2 \   
    --device=/dev/davinci3 \   
    --device=/dev/davinci4 \   
    --device=/dev/davinci5 \",20250731142601,0,0349189353636705013,False,False,False,False,False,False,False,20250731141357,Lv 0,0,2,20250731142601,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024559:2400:E01E5D508E81C3714F9C9185B6FD054B43C2E5B56D362D84801778CD391159B5.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】+《LLM Prompt与开源模型资源》第二章节小结实验-容器加载镜像,0697178462739351002,经验分享,0249189353636705010,,"[{""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_0"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/ac4/d64/a53/1c62720406ac4d64a53376efc5065c41.20250731142205.78988229636689264506666206284771:20250813024559:2400:E4AED942BE66DB37EE58C7265919151D820D06246CDF19A52E9B34556BDAC140.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_1"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/ac4/d64/a53/1c62720406ac4d64a53376efc5065c41.20250731142340.79051216662477857722623160404047:20250813024559:2400:472E6428F9DD15934F1F6B2D252FC69385624B0B090CB8A7C299A1700FA218A0.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}]",5
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,744cddc4fa45428fa055a542c9564d6f,执子之手527,0,,我25年前大学所学的专业是电子信息工程，和计算机/通信等专业完全不相关，这是第一次真正接触大模型LLM Prompt。我对自己的定位也是从0开始，想要学习大模型知识的初学者。通过5天的学习，分享学习心得经验如下： 一、大模型（提示工程）是什么 在大规模语言模型LLM领域，提示工程Prompt是一种结构化的输入序列（LLM的零部件），也是LLM的组成核心，它可以在13种关键技术中选择多种组成，但需要特别注意的是组成技术的种类不是越多越好，也不是越复杂越专业越好，为了使提示工程达到既满足准确可靠又满足快速节约的目的，一定要针对需求进行周密的分析，在充分考虑安全性、可靠性、时效性、一致性、准确性，还要考虑反应快慢、文字图表、专业逻辑等要求后，据能力和局限性来选择最适合的提示工程技术，合理整合发挥各自优势，扬长避短，确保提示工程运行高效，实现最佳的解决方案。 二、Prompt各种关键技术的优劣 （一）简单的上下文学习、零样本/少样本提示到思维链（自动思维链），提示工程这4项关键技术通俗来讲就是类人逐渐成长思维（婴儿-少年-青年），就像人生下来在成长过程中对世界观察、学习、思考，开始父母零散简单的言传身教，后来幼儿园/小学中学有老师授课（系统引导学习，逐步深入认知）。缺点和局限：如上下文学习无关的案例并不能提升结果的准确性，杂乱无章可能会误导推理思维；思维链模型规模使用有限制，大于1000才能有明显效果，模型参数小于100基本没有效果等等，这些都限制了各种关键技术的能力范围 （二）生成知识提示、思维树和检索增强生成(RAG )结合，3个关键技术促进LLM在本地不断自我学习、自我完善。将复杂问题简单化，让模型能够进行更深入更贴近实际的思考，而不仅仅是依赖单步的序列式推理，更有逻辑更合理，最后通过检索增强生成(RAG )关键技术的检索、生成2个组件，构建大模型本地数据与外部信息连接通道，通过预先存储，结合外部信息检索与文本生成的技术框架，将相关信息片段检索出来，并融入到生成模型，使生成的内容更加精准。缺点是存储的知识可能不准确或和答案不相关，或者知识拼接太复杂思考更困难，同时面临增加环境和响应时间，导致生成开销更大。 （三）通过自动推理和因果工具(ART）借助外部各种专业工具，辅助增强大模型能力边界。 主要运行核心是谋而后动，谋问题工具结构，制定符合客观事实逻辑周密计划，还要生成,20250731142246,0,0302189354165550014,False,False,False,False,False,False,False,20250731142439,Lv 0,1,0,20250731142246,1,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024559:2400:E01E5D508E81C3714F9C9185B6FD054B43C2E5B56D362D84801778CD391159B5.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b48524af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【5天学习分享】0基础者初识LLM Prompt,0697178462739351002,经验分享,0202189354165550010,,[],16
